smiles,scores,ref,Method,gene
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.89,O=C(NC1=NC(=CC(=C1)C)C)C(C2=CC=CC=C2)C3=CC=CC=C3,Euclidean,SMAD3
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,0.78,FC1=CC=2N(C(=O)C=3N(C2C=C1)C=CC3)CCCC(=O)NCCC4=CC=C(C=C4)C,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0.74,[N+]1(=C(C(=CC=C1)C)C)CCCCOC=2C(=CC(C(CC)(C)C)=CC2)C(CC)(C)C,Euclidean,SMAD3
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0.79,ClC=1C=C2C3=C(NC2=CC1)[C@]4(N(C(=O)[C@H](C[C@@H]4C(=O)N(C(C)C)C(C)C)CC(=O)NCCCOC)CC3)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CC(C)Cc1ccc(cc1)C(C)C(O)=O,0.65,O=C(O)C(CC1=CC(C(C)(C)C)=CC(=C1)CC(C(=O)O)(C)C)(C)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,0.7,ClC1=C(C(=O)NC=2N=C(N=CC2)C=3C=NC=CC3)C=CC=C1,Euclidean,SMAD3
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,0.78,FC1=CC=2N(C(=O)C=3N(C2C=C1)C=CC3)CCCC(=O)NCCC4=CC=C(C=C4)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,0.79,O(C=1C(OC)=CC(=CC1)/C=C/C)CCCCN(CC2=CC=CC=C2)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.76,BrC=1C=C(C(OCCN(CC)CC)=O)C=CC1,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1,0.67,FC1=CC(OC2(CN(CC2)CC=3OC(C4=CC=CC=C4)=CC3)C)=CC=C1,Euclidean,SMAD3
NC1CCN(CC1)c1cccc(Cl)n1,0.84,ClC=1N=C(N2CCN(C3=CC=C(Cl)C=C3)CC2)C=CN1,Euclidean,SMAD3
Clc1cccc(c1)N1CCN(CCCn2nc3ccccn3c2=O)CC1,0.88,ClC1=CC=C(C2N(C(=O)N3N2CCC3)C4=CC=C(Cl)C=C4)C=C1,Euclidean,SMAD3
COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C,0.85,S(=O)(=O)(NC=1C(OC)=CC=C(C1)C)C2=CC3=C(N(CC3)C(=O)CC)C=C2,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,0.73,O(C=1C(=CC=CC1C)C)CC(O)CNC(C2=CC=CC=C2)C,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,0.78,FC1=CC=2N(C(=O)C=3N(C2C=C1)C=CC3)CCCC(=O)NCCC4=CC=C(C=C4)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1,0.82,ClC=1C=C(CN2CCN(CC3=CC4=C(N(C5=C4C=CC=C5)CC)C=C3)CC2)C=CC1,Euclidean,SMAD3
CCn1cc(CN2CCCC(C2)C(=O)c3cccc(c3)C(F)(F)F)cn1,0.8,ClC=1C=CC(C(=O)C2CN(CC3=CN(N=C3)C4=CC=CC=C4)CCC2)=CC1,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.91,O=C1NC(=O)N=C2N(C=3C(N=C21)=CC=C(N(C)C)C3)CC(O)C(O)C(O)CO,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.74,C=1(C=CC=C(C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,Euclidean,SMAD3
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.89,O=C(NC1=NC(=CC(=C1)C)C)C(C2=CC=CC=C2)C3=CC=CC=C3,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Oc1ccc(cc1)C=Cc1cc(O)cc(O)c1,0.74,C=1(C=CC=C(C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
C[C@H](Cc1ccccc1)N(C)CC#C,0.66,N(C1=CC=CC=C1)(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
NC(=N)NC(=N)NCCc1ccccc1,0.59,O=C(NC=1C=CC=CC1)NCCCC2=CC=CC=C2,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CN1CCN2C(C1)c1ccccc1Cc1cccnc21,0.79,N1(C=2N=C(N=C3C2C=CC=C3)C4=NC=CC=C4)CCN(CC1)C5=CC=CC=C5,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,0.7,ClC1=C(C(=O)NC=2N=C(N=CC2)C=3C=NC=CC3)C=CC=C1,Euclidean,SMAD3
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,0.8,O=C(N1C2=C(C=CC=C2)CCCC1)NC3=CC=C(C=C3)CC(=O)NCC4=C(OCC)C=CC=C4,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
CNC(=O)CCc1cc2ccccc2[nH]1,0.74,O=C(NCCC=1NC=2C(N1)=CC=CC2)C,Euclidean,SMAD3
Nn1c(=O)c(Cc2ccco2)n[nH]c1=S,0.79,S1C(NC(=O)CSC=2N(N)C(=O)C(=NN2)C)=NN=C1SCC,Euclidean,SMAD3
Cc1ccc(cc1)C(=O)/N=c2/cccc[nH]2,0.89,O=C(NC1=NC(=CC(=C1)C)C)C(C2=CC=CC=C2)C3=CC=CC=C3,Euclidean,SMAD3
CC1CN(C(C)CO)C(=O)c2cccc(N(C)C)c2OC1CN(C)Cc1ccc(C(=O)O)cc1,0.48,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(C)C)C)[C@@H](CO)C)C=CC=C2NC(=O)C=3C=CN=CC3,Random,SMAD3
COc1ccc(CC(=O)Nc2ccc3c(c2)C2CC(CC(=O)NCCc4ccccc4)OC(CO)C2O3)cc1,0.34,O1[C@@H]2[C@H](C3=C1C=CC(NC(=O)C4CCC4)=C3)C[C@H](O[C@@H]2CO)CC(=O)NCC5=CC=C(OC)C=C5,Random,SMAD3
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3F)ccc2O1,0.64,S(=O)(=O)(NC1=CC=2C(=O)N(C[C@@H]([C@@H](OCCCC[C@H](OC2C=C1)C)CN(S(=O)(=O)C3=CC=CC=C3)C)C)[C@@H](CO)C)C4=CC=C(F)C=C4,Random,SMAD3
COC1CCC2CCOc3c(C#N)cccc3C(=O)N(C)CC(C)C(=O)N(C)CC1O2,0.61,O(C=1C(C(=O)C2=CN(C(=O)C(=C2)C#N)CCCOC)=CC(OC)=CC1)CC(=O)N3C(CCCC3)C,Random,SMAD3
CCCCCC(=O)N1C2Cn3c(ccc(-c4cncnc4)c3=O)C1C(CO)C2C(=O)NC(C)c1ccccc1,0.38,OC1=NC=2C(C=3N(C(=CC31)C(=O)NCCN(CCCC)CC)C)=CC=CC2,Random,SMAD3
CCCNC(=O)CC1CCC2C(COc3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)cc3C(=O)N2C)O1,0.64,FC(F)(F)C1=CC=C(CN(C[C@H]2OC3=C(C(=O)N(C[C@H]2C)[C@@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C3)C)C=C1,Random,SMAD3
CC1CN(C(C)CO)C(=O)Cc2cc(N(C)C)ccc2OC1CN(C)S(=O)(=O)c1ccc(C#N)cc1,0.66,S(=O)(=O)(N(C[C@H]1OC2=C(C(=O)N(C[C@@H]1C)[C@@H](CO)C)C=CC=C2N(C)C)C)C3=CC=CC=C3,Random,SMAD3
CC1CCCCOC(CN(C)CC2CC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1,0.64,O1C2=C(C(=O)N(C[C@@H]([C@@H]1CN(CC3CCCCC3)C)C)[C@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C2,Random,SMAD3
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O1,0.78,S(=O)(=O)(NC1=CC=2C(=O)N(C[C@@H]([C@@H](OCCCC[C@H](OC2C=C1)C)CN(S(=O)(=O)C3=CC=CC=C3)C)C)[C@@H](CO)C)C4=CC=C(F)C=C4,Random,SMAD3
CC1CCCCOC(CN(C)Cc2ccc(F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O1,0.48,S(=O)(=O)(NC1=CC=2C(=O)N(C[C@@H]([C@@H](OCCCC[C@H](OC2C=C1)C)CN(S(=O)(=O)C3=CC=CC=C3)C)C)[C@@H](CO)C)C4=CC=C(F)C=C4,Random,SMAD3
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.77,FC(F)(F)C1=CC=C(CN(C[C@H]2OC3=C(C(=O)N(C[C@H]2C)[C@@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C3)C)C=C1,Random,SMAD3
CC(C)NC(=O)Nc1ccc2c(c1)CC(=O)N(C(C)CO)CC(C)C(CN(C)Cc1ccc(C(F)(F)F)cc1)O2,0.43,FC(F)(F)C1=CC=C(NC(=O)NC2=CC3=C(O[C@@H]([C@H](CN(C3=O)[C@@H](CO)C)C)CN(C(=O)NC(C)C)C)C=C2)C=C1,Random,SMAD3
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,0.63,ClC1=CC=C(S(=O)(=O)N(C[C@@H]2OC=3C(CC(=O)N(C[C@@H]2C)[C@H](CO)C)=CC(NC(=O)CCC(F)(F)F)=CC3)C)C=C1,Random,SMAD3
CCCNC(=O)N1CC(C)C(OC)CN(C)C(=O)c2cc(NC(=O)c3ccc(F)cc3)ccc2OCC1C,0.72,FC(F)(F)CCC(=O)NC=1C=C2C(O[C@@H]([C@@H](CN(C(=O)C2)[C@@H](CO)C)C)CN(C(=O)NC=3C=CC=CC3)C)=CC1,Random,SMAD3
COc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(C(C)CO)CC(C)C(CN(C)Cc2ccc(C(C)C)cc2)O3)cc1,0.6,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(C)C)C)[C@@H](CO)C)C=CC=C2NC(=O)C=3C=CN=CC3,Random,SMAD3
CCNCCCNC(=O)CC1CC2c3cc(NC(=O)C4CCOCC4)ccc3OC2C(CO)O1,0.45,O1[C@H]2[C@@H](C3=C1C=CC(NC(=O)C4CCC4)=C3)C[C@@H](O[C@H]2CO)CC(=O)NC5CCCCC5,Random,SMAD3
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)Cc1ccc(C(=O)O)cc1,0.4,FC(F)(F)CCC(=O)NC=1C=C2C(O[C@@H]([C@H](CN(C2=O)[C@@H](CO)C)C)CN(C(=O)NC3=CC=CC=C3)C)=CC1,Random,SMAD3
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0.47,FC(F)(F)C1=CC=C(NC(=O)N(C[C@H]2OC=3C(C(=O)N(C[C@@H]2C)[C@@H](CO)C)=CC(NC(=O)NC4=CC=C(C(F)(F)F)C=C4)=CC3)C)C=C1,Random,SMAD3
CC(C)NC(=O)Nc1ccc2c(c1)OC(CN(C)Cc1cccnc1)C(C)CN(C(C)CO)S2(=O)=O,0.54,S(=O)(=O)(N(C[C@H]1OC=2C(C(=O)N(C[C@@H]1C)[C@@H](CO)C)=CC(NC(=O)NC3=CC=C(OC)C=C3)=CC2)C)C,Random,SMAD3
CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(C(=O)CC)C(C)CO2,0.59,O1C2=C(C(=O)N(C[C@@H]([C@@H]1CN(CC3CCCCC3)C)C)[C@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C2,Random,SMAD3
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0.68,FC(F)(F)C1=CC=C(CN(C[C@H]2OC3=C(C(=O)N(C[C@H]2C)[C@@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C3)C)C=C1,Random,SMAD3
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)CCC(F)(F)F)OCCCCC(C)O3)cc1,0.44,S(=O)(=O)(NC1=CC=2C(=O)N(C[C@@H]([C@@H](OCCCC[C@H](OC2C=C1)C)CN(S(=O)(=O)C3=CC=CC=C3)C)C)[C@@H](CO)C)C4=CC=C(F)C=C4,Random,SMAD3
CC(C)C(=O)Nc1ccc2c(c1)C1CC(CC(=O)NCC3CC3)OC(CO)C1O2,0.48,O1[C@H]2[C@@H](C3=C1C=CC(NC(=O)C4CCC4)=C3)C[C@@H](O[C@H]2CO)CC(=O)NC5CCCCC5,Random,SMAD3
COc1ccc(NC(=O)Nc2ccc3c(c2)C2CC(CC(=O)NCCc4ccccc4)OC(CO)C2O3)cc1,0.45,O1[C@@H]2[C@H](C3=C1C=CC(NC(=O)C4CCC4)=C3)C[C@H](O[C@@H]2CO)CC(=O)NCC5=CC=C(OC)C=C5,Random,SMAD3
CCCNC(=O)CC1C=CC(NC(=O)c2ccc3c(c2)OCO3)C(CO)O1,0.57,O1C2=C(OC1)C=CC(=C2)CC(=NC(=O)C)C(=O)NCCCO,Random,SMAD3
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)S(=O)(=O)c1ccc(C(F)(F)F)cc1)OCCCCC(C)O2,0.31,ClC1=CC=C(S(=O)(=O)N(C[C@@H]2OCCCC[C@@H](OC3=C(C(=O)N(C[C@H]2C)[C@@H](CO)C)C=C(NC(=O)NC4=CC=C(F)C=C4)C=C3)C)C)C=C1,Random,SMAD3
CC1CN(C(C)CO)S(=O)(=O)c2ccc(-c3ccccc3C(=O)N(C)C)cc2OC1CN(C)C(=O)c1ccc(C(F)(F)F)cc1,0.38,BrC=1C=C2O[C@H]([C@@H](CN(S(=O)(=O)C2=CC1)[C@H](CO)C)C)CN(C(=O)C3=C(F)C=CC=C3)C,Random,SMAD3
CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)CC(OC)C(C)CN(C(=O)CC)C(C)CO2,0.03,O1C2=C(C(=O)N(C[C@@H]([C@@H]1CN(CC3CCCCC3)C)C)[C@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C2,Random,SMAD3
CN(C)c1ccc2c(c1)C1CC(CC(=O)NCCc3ccccc3)OC(CO)C1O2,0.55,O1[C@@H]2[C@H](C3=C1C=CC(NC(=O)C4CCC4)=C3)C[C@H](O[C@@H]2CO)CC(=O)NCC5=CC=C(OC)C=C5,Random,SMAD3
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3C(=O)N(C)C)cc2OC1CN(C)C(=O)NC1CCCCC1,0.76,S(=O)(=O)(N(C[C@H]1OC2=C(C(=O)N(C[C@@H]1C)[C@@H](CO)C)C=CC=C2NC(=O)NC3CCCCC3)C)C=4SC=CC4,Random,SMAD3
CC1CCCCOC(CN(C)CC2CCCCC2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1,0.58,O1C=2C(C(=O)N(C[C@@H]([C@H]1CN(C(=O)NC3=CC=CC=C3)C)C)[C@@H](CO)C)=CC(NC(=O)C4CCCCC4)=CC2,Random,SMAD3
CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0.55,FC(F)(F)C1=CC=C(CN(C[C@H]2OC3=C(C(=O)N(C[C@H]2C)[C@@H](CO)C)C=C(NC(=O)C4CCCCC4)C=C3)C)C=C1,Random,SMAD3
Cc1ccccc1-c1ccc2c(c1)OC(CN(C)C(=O)c1ccc3c(c1)OCO3)C(C)CN(C(C)CO)S2(=O)=O,0.54,S(O)(=O)(=NC1=CC2=C(O[C@@H]([C@H](CN(C2=O)[C@@H](CO)C)C)CN(CC=3C=C4OCOC4=CC3)C)C=C1)C,Random,SMAD3
COC1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2OCC(C)NCC1C,0.49,S(=O)(=O)(N(C[C@H]1OC2=C(C(=O)N(C[C@@H]1C)[C@@H](CO)C)C=C(NS(=O)(=O)C3=CC=C(F)C=C3)C=C2)C)C4=CC=C(F)C=C4,Random,SMAD3
CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#CC(C)(C)C)cc2OC1CN(C)C(=O)c1ccc(F)cc1,0.56,BrC=1C=C2O[C@H]([C@@H](CN(S(=O)(=O)C2=CC1)[C@H](CO)C)C)CN(C(=O)C3=C(F)C=CC=C3)C,Random,SMAD3
Cc1ccccc1NC(=O)c1ccc(NC(=O)C(C)CC(C)C)cc1,0.25,O=C(NC=1C(=CC=CC1)C)C=2C=C(C(=O)NC=3C(=CC=CC3)C)C=CC2,Random,SMAD3
CC(C)NC(=O)Nc1ccc2c(c1)CC(=O)N(C(C)CO)CC(C)C(CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1)O2,0.63,FC(F)(F)C1=CC=C(NC(=O)NC2=CC3=C(O[C@@H]([C@H](CN(C3=O)[C@@H](CO)C)C)CN(C(=O)NC(C)C)C)C=C2)C=C1,Random,SMAD3
COc1ccc(CNC(=O)N(C)CC2Oc3ccc(NC(=O)NC(C)C)cc3C(=O)N(C(C)CO)CC2C)cc1,0.34,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(C(=O)NC3=CC=CC=C3)C)C)[C@@H](CO)C)C=CC=C2NC(=O)NC4=CC=C(OC)C=C4,Random,SMAD3
CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCC(F)(F)F)ccc2OC1CN(C)Cc1ccc(C(=O)O)cc1,0.49,FC(F)(F)CCC(=O)NC=1C=C2C(O[C@@H]([C@@H](CN(C(=O)C2)[C@@H](CO)C)C)CN(C(=O)NC=3C=CC=CC3)C)=CC1,Random,SMAD3
CC1CN(C(C)CO)C(=O)CCCn2cc(nn2)COC1CN(C)C(=O)Nc1ccc(Oc2ccccn2)cc1,0.65,O1C2=C(C(=O)N(C[C@@H]([C@H]1CN(C(=O)NC3=C(ON=C3C)C)C)C)[C@@H](CO)C)C=C(NC(=O)CCN4CCOCC4)C=C2,Random,SMAD3
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1,0.38,O1C=2C(C(=O)N(C[C@@H]([C@H]1CN(C)C)C)[C@@H](CO)C)=CC=CC2NC(=O)CCCCCC(=O)NC=3C(N)=CC=CC3,Random,SMAD3
CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)Cc1ccc(C(F)(F)F)cc1)OCCCCC(C)O2,0.53,ClC=1C=C(CN(C[C@H]2OCCCC[C@H](OC=3C(C(=O)N(C[C@H]2C)[C@H](CO)C)=CC(NC(=O)NC=4C=CC(F)=CC4)=CC3)C)C)C=CC1Cl,Random,SMAD3
CC(NC(=O)N(C)CC1Oc2ccc(N(C)C)cc2CC(=O)N(C(C)CO)CC1C)c1ccccc1,0.41,O1C=2C(CC(=O)N(C[C@@H]([C@@H]1CN(C(=O)NC3=C4C(=CC=C3)C=CC=C4)C)C)[C@H](CO)C)=CC(NC(=O)CC5=CC=CC=C5)=CC2,Random,SMAD3
